

modetest -M amdgpu -s  111@70:1920x1080


    +----------------------------------------------------------------------+
    ¦                 • MobaXterm Personal Edition v21.5 •                 ¦
    ¦               (SSH client, X server and network tools)               ¦
    ¦                                                                      ¦
    ¦ ? SSH session to srishanm@10.138.129.9                               ¦
    ¦   • Direct SSH      :  ?                                             ¦
    ¦   • SSH compression :  ?                                             ¦
    ¦   • SSH-browser     :  ?                                             ¦
    ¦   • X11-forwarding  :  ?  (remote display is forwarded through SSH)  ¦
    ¦                                                                      ¦
    ¦ ? For more info, ctrl+click on help or visit our website.            ¦
    +----------------------------------------------------------------------+

Welcome to Ubuntu 20.04.4 LTS (GNU/Linux 5.15.0-56-generic x86_64)

 * Documentation:  https://help.ubuntu.com
 * Management:     https://landscape.canonical.com
 * Support:        https://ubuntu.com/advantage

107 updates can be applied immediately.
To see these additional updates run: apt list --upgradable

New release '22.04.1 LTS' available.
Run 'do-release-upgrade' to upgrade to it.

Your Hardware Enablement Stack (HWE) is supported until April 2025.
Last login: Tue Jan  3 14:55:08 2023 from 10.136.38.122
srishanm@TRX40-1:~$
srishanm@TRX40-1:~$
srishanm@TRX40-1:~$ ssh root@10.136.44.89
Password:
localhost ~ # cd /
localhost / #
localhost / # dmesg -C
localhost / # dmesg -w
[ 4077.277856] PM: suspend entry (s2idle)
[ 4077.306696] Filesystems sync: 0.028 seconds
[ 4077.306713] PM: Preparing system for sleep (s2idle)
[ 4077.310157] Freezing user space processes ... (elapsed 0.000 seconds) done.
[ 4077.461427] [drm:core_link_disable_stream] stream_enc[0]: 0000000000000000      stream[0].hpo_dp_stream_enc: 0000000000000000      stream[0].vcp_id: 0      stream[0].slot_count: 0
[ 4077.461440] [drm:core_link_disable_stream] stream_enc[1]: 0000000000000000      stream[1].hpo_dp_stream_enc: 0000000000000000      stream[1].vcp_id: 0      stream[1].slot_count: 0
[ 4077.461451] [drm:core_link_disable_stream] stream_enc[2]: 0000000000000000      stream[2].hpo_dp_stream_enc: 0000000000000000      stream[2].vcp_id: 0      stream[2].slot_count: 0
[ 4077.461461] [drm:core_link_disable_stream] stream_enc[3]: 0000000000000000      stream[3].hpo_dp_stream_enc: 0000000000000000      stream[3].vcp_id: 0      stream[3].slot_count: 0
[ 4077.461471] [drm:core_link_disable_stream] stream_enc[4]: 0000000000000000      stream[4].hpo_dp_stream_enc: 0000000000000000      stream[4].vcp_id: 0      stream[4].slot_count: 0
[ 4077.461481] [drm:core_link_disable_stream] stream_enc[5]: 0000000000000000      stream[5].hpo_dp_stream_enc: 0000000000000000      stream[5].vcp_id: 0      stream[5].slot_count: 0
[ 4077.461817] amdgpu 0000:04:00.0: [drm:drm_dp_dpcd_probe] AMDGPU DM aux hw bus 3: 0x00000 AUX -> (ret=  1) 12
[ 4077.462133] amdgpu 0000:04:00.0: [drm:drm_dp_dpcd_read] AMDGPU DM aux hw bus 3: 0x002c0 AUX -> (ret=  1) 03
[ 4077.462146] amdgpu 0000:04:00.0: [drm:drm_dp_mst_deallocate_vcpi] putting payload 1
[ 4077.462156] amdgpu 0000:04:00.0: [drm:drm_dp_mst_put_port_malloc] port 00000000aadf51ff (3)
[ 4077.462476] amdgpu 0000:04:00.0: [drm:drm_dp_dpcd_write] AMDGPU DM aux hw bus 3: 0x00600 AUX <- (ret=  1) 02
[ 4077.462490] [drm:dcn31_link_encoder_disable_output] dcn31_link_encoder_disable_output: enc_id(4)
[ 4077.462956] amdgpu 0000:04:00.0: [drm:drm_dp_dpcd_probe] AMDGPU DM aux hw bus 3: 0x00000 AUX -> (ret=  1) 12
[ 4077.463267] amdgpu 0000:04:00.0: [drm:drm_dp_dpcd_read] AMDGPU DM aux hw bus 3: 0x00111 AUX -> (ret=  1) 07
[ 4077.463870] amdgpu 0000:04:00.0: [drm:drm_dp_dpcd_write] AMDGPU DM aux hw bus 3: 0x00111 AUX <- (ret=  1) 06
[ 4077.463882] [drm:enc2_fec_set_enable] Disabling FEC at link encoder inst 1
[ 4077.464192] amdgpu 0000:04:00.0: [drm:drm_dp_dpcd_write] AMDGPU DM aux hw bus 3: 0x00120 AUX <- (ret=  1) 00
[ 4077.464208] [drm:dcn31_reset_hw_ctx_wrap] Reset back end for pipe 0, tg:0
[ 4077.464220] [drm:dce110_apply_ctx_to_hw] link_enc_cfg_set_transient_mode: current_state(00000000689f7e33) mode(1)
[ 4077.464891] [drm:amdgpu_dm_audio_eld_notify] Notify ELD: -1
[ 4077.464903] [drm:dc_link_set_backlight_level] New Backlight level: 3084 (0xC0C)
[ 4077.464912] [drm:amdgpu_dm_atomic_commit_tail] DM: Failed to update backlight on eDP[0]
[ 4077.464932] amdgpu 0000:04:00.0: [drm:drm_atomic_state_default_clear] Clearing atomic state 0000000096249eb1
[ 4077.464944] [drm:drm_mode_object_put] OBJ ID: 111 (5)
[ 4077.464952] [drm:drm_mode_object_put] OBJ ID: 111 (4)
[ 4077.464960] [drm:drm_mode_object_put] OBJ ID: 107 (2)
[ 4077.464968] [drm:drm_mode_object_put] OBJ ID: 106 (3)
[ 4077.464974] amdgpu 0000:04:00.0: [drm:drm_dp_mst_put_port_malloc] port 00000000aadf51ff (2)
[ 4077.464988] amdgpu 0000:04:00.0: [drm:__drm_atomic_state_free] Freeing atomic state 0000000096249eb1
[ 4077.465600] amdgpu 0000:04:00.0: [drm:drm_dp_dpcd_write] AMDGPU DM aux hw bus 3: 0x00111 AUX <- (ret=  1) 05
[ 4077.465617] [drm:amdgpu_dm_irq_suspend] DM_IRQ: suspend
[ 4077.472268] amdgpu 0000:04:00.0: PM: pci_pm_suspend+0x0/0x1da returned 0 after 155032 usecs
[ 4077.472335] pcieport 0000:00:08.1: PM: calling pci_pm_suspend+0x0/0x1da @ 9399, parent: pci0000:00
[ 4077.472360] pcieport 0000:00:08.1: PM: pci_pm_suspend+0x0/0x1da returned 0 after 8 usecs
[ 4077.472403] PM: suspend of devices complete after 160.096 msecs
[ 4077.472413] PM: start suspend of devices complete after 160.266 msecs
[ 4077.472665] cros-ec-keyb GOOG0007:00: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9381, parent: GOOG0004:00
[ 4077.472684] cros-ec-keyb GOOG0007:00: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 2 usecs
[ 4077.473042] snd_hda_intel 0000:04:00.1: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9401, parent: 0000:00:08.1
[ 4077.473058] snd_hda_intel 0000:04:00.1: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 1 usecs
[ 4077.473113] cr50_i2c i2c-GOOG0005:00: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9401, parent: i2c-3
[ 4077.473131] rt1019 i2c-10EC1019:01: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9396, parent: i2c-2
[ 4077.473133] coreboot_table BOOT0000:00: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9381, parent: platform
[ 4077.473136] cr50_i2c i2c-GOOG0005:00: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 0 usecs
[ 4077.473138] rt1019 i2c-10EC1019:00: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9404, parent: i2c-2
[ 4077.473145] coreboot_table BOOT0000:00: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 0 usecs
[ 4077.473146] rt5682s i2c-RTL5682:00: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9401, parent: i2c-2
[ 4077.473152] rt1019 i2c-10EC1019:00: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 1 usecs
[ 4077.473156] rt1019 i2c-10EC1019:01: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 1 usecs
[ 4077.473157] chromeos-keyboard-leds GOOG0002:00: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9381, parent: platform
[ 4077.473162] rt5682s i2c-RTL5682:00: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 0 usecs
[ 4077.473163] i2c_hid_acpi i2c-GXTP7863:00: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9398, parent: i2c-0
[ 4077.473167] chromeos-keyboard-leds GOOG0002:00: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 0 usecs
[ 4077.473178] amd_pmc AMDI0005:00: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9381, parent: platform
[ 4077.473192] amd_pmc AMDI0005:00: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 0 usecs
[ 4077.473194] i2c_hid_acpi i2c-GXTP7863:00: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 19 usecs
[ 4077.473203] cros-usbpd-notify-acpi GOOG0003:00: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9381, parent: GOOG0004:00
[ 4077.473213] cros-usbpd-notify-acpi GOOG0003:00: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 0 usecs
[ 4077.473224] cros_ec_lpcs GOOG0004:00: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9381, parent: PNP0C09:00
[ 4077.475114] cros_ec_lpcs GOOG0004:00: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 1880 usecs
[ 4077.475135] xhci_hcd 0000:05:00.0: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9404, parent: 0000:00:08.3
[ 4077.475143] xhci_hcd 0000:05:00.0: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475144] gpio-keys PRP0001:01: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9381, parent: AMDI0010:01
[ 4077.475150] pci 0000:04:00.7: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9404, parent: 0000:00:08.1
[ 4077.475151] gpio-keys PRP0001:01: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 0 usecs
[ 4077.475156] pci 0000:04:00.7: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475160] dw-apb-uart AMDI0020:01: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9381, parent: platform
[ 4077.475162] snd_sof_amd_rembrandt 0000:04:00.5: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9404, parent: 0000:00:08.1
[ 4077.475168] snd_sof_amd_rembrandt 0000:04:00.5: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475175] xhci_hcd 0000:04:00.4: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9404, parent: 0000:00:08.1
[ 4077.475180] xhci_hcd 0000:04:00.4: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475186] xhci_hcd 0000:04:00.3: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9404, parent: 0000:00:08.1
[ 4077.475192] xhci_hcd 0000:04:00.3: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475198] ccp 0000:04:00.2: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9404, parent: 0000:00:08.1
[ 4077.475203] ccp 0000:04:00.2: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475210] amdgpu 0000:04:00.0: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9404, parent: 0000:00:08.1
[ 4077.475216] amdgpu 0000:04:00.0: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475222] nvme 0000:02:00.0: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9404, parent: 0000:00:02.2
[ 4077.475227] nvme 0000:02:00.0: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475234] mt7921e 0000:01:00.0: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9404, parent: 0000:00:02.1
[ 4077.475239] mt7921e 0000:01:00.0: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475245] pci 0000:00:18.7: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9404, parent: pci0000:00
[ 4077.475249] pci 0000:00:18.6: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9398, parent: pci0000:00
[ 4077.475250] pci 0000:00:18.7: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475254] pci 0000:00:18.5: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9404, parent: pci0000:00
[ 4077.475256] pci 0000:00:18.6: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475259] pci 0000:00:18.4: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9398, parent: pci0000:00
[ 4077.475261] pci 0000:00:18.5: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475262] pci 0000:00:18.4: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475264] pci 0000:00:18.3: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9398, parent: pci0000:00
[ 4077.475266] pci 0000:00:18.3: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475268] pci 0000:00:18.2: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9398, parent: pci0000:00
[ 4077.475271] pci 0000:00:18.2: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475272] pci 0000:00:18.0: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9404, parent: pci0000:00
[ 4077.475274] pci 0000:00:14.3: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9398, parent: pci0000:00
[ 4077.475276] pci 0000:00:14.3: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475273] pci 0000:00:18.1: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9402, parent: pci0000:00
[ 4077.475279] pci 0000:00:18.0: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475282] pcieport 0000:00:08.3: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9398, parent: pci0000:00
[ 4077.475280] piix4_smbus 0000:00:14.0: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9399, parent: pci0000:00
[ 4077.475284] pcieport 0000:00:08.3: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475286] pci 0000:00:08.0: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9404, parent: pci0000:00
[ 4077.475286] pcieport 0000:00:08.1: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9396, parent: pci0000:00
[ 4077.475288] pcieport 0000:00:02.3: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9398, parent: pci0000:00
[ 4077.475287] pci 0000:00:18.1: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475291] pcieport 0000:00:02.3: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475292] piix4_smbus 0000:00:14.0: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475292] pcieport 0000:00:08.1: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475293] pcieport 0000:00:02.2: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9401, parent: pci0000:00
[ 4077.475295] pcieport 0000:00:02.1: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9398, parent: pci0000:00
[ 4077.475297] pcieport 0000:00:02.1: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475296] pci 0000:00:02.0: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9402, parent: pci0000:00
[ 4077.475297] pci 0000:00:08.0: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475298] pci 0000:00:01.0: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9396, parent: pci0000:00
[ 4077.475300] pci 0000:00:00.0: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9398, parent: pci0000:00
[ 4077.475299] pci 0000:00:00.2: PM: calling pci_pm_suspend_late+0x0/0x3a @ 9399, parent: pci0000:00
[ 4077.475301] pcieport 0000:00:02.2: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475303] pci 0000:00:01.0: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475304] pci 0000:00:00.0: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475303] pci 0000:00:02.0: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475304] pci 0000:00:00.2: PM: pci_pm_suspend_late+0x0/0x3a returned 0 after 0 usecs
[ 4077.475308] i2c_designware AMDI0010:02: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9398, parent: platform
[ 4077.475308] i2c_designware AMDI0010:01: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9401, parent: platform
[ 4077.475311] i2c_designware AMDI0010:01: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 0 usecs
[ 4077.475311] i2c_designware AMDI0010:02: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 0 usecs
[ 4077.475310] i2c_designware AMDI0010:00: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9402, parent: platform
[ 4077.475309] i2c_designware AMDI0019:00: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9397, parent: platform
[ 4077.475403] dw-apb-uart AMDI0020:01: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 236 usecs
[ 4077.475407] i2c_designware AMDI0019:00: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 89 usecs
[ 4077.475411] dw-apb-uart AMDI0020:00: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9381, parent: platform
[ 4077.475590] i2c_designware AMDI0010:00: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 274 usecs
[ 4077.475734] dw-apb-uart AMDI0020:00: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 316 usecs
[ 4077.475742] amd_gpio AMD0030:00: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9381, parent: platform
[ 4077.475768] amd_gpio AMD0030:00: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 20 usecs
[ 4077.475775] chromeos_pstore GOOG9999:00: PM: calling acpi_subsys_suspend_late+0x0/0x52 @ 9381, parent: platform
[ 4077.475780] chromeos_pstore GOOG9999:00: PM: acpi_subsys_suspend_late+0x0/0x52 returned 0 after 0 usecs
[ 4077.475894] PM: late suspend of devices complete after 3.474 msecs
[ 4077.476055] cros-ec-keyb GOOG0007:00: PM: calling acpi_subsys_suspend_noirq+0x0/0x49 @ 9381, parent: GOOG0004:00
[ 4077.476061] cros-ec-keyb GOOG0007:00: PM: acpi_subsys_suspend_noirq+0x0/0x49 returned 0 after 0 usecs
[ 4077.476086] gsmi gsmi: PM: calling gsmi_log_s0ix_suspend+0x0/0x24 @ 9381, parent: platform
[ 4077.483602] gsmi gsmi: PM: gsmi_log_s0ix_suspend+0x0/0x24 returned 0 after 7508 usecs
[ 4077.483689] snd_hda_intel 0000:04:00.1: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 9397, parent: 0000:00:08.1
[ 4077.483708] coreboot_table BOOT0000:00: PM: calling acpi_subsys_suspend_noirq+0x0/0x49 @ 9381, parent: platform
[ 4077.483714] coreboot_table BOOT0000:00: PM: acpi_subsys_suspend_noirq+0x0/0x49 returned 0 after 0 usecs
[ 4077.483716] cr50_i2c i2c-GOOG0005:00: PM: calling acpi_subsys_suspend_noirq+0x0/0x49 @ 9398, parent: i2c-3
[ 4077.483721] chromeos-keyboard-leds GOOG0002:00: PM: calling acpi_subsys_suspend_noirq+0x0/0x49 @ 9381, parent: platform
[ 4077.483723] cr50_i2c i2c-GOOG0005:00: PM: acpi_subsys_suspend_noirq+0x0/0x49 returned 0 after 0 usecs
[ 4077.483726] rt1019 i2c-10EC1019:01: PM: calling acpi_subsys_suspend_noirq+0x0/0x49 @ 9401, parent: i2c-2
[ 4077.483727] rt1019 i2c-10EC1019:00: PM: calling acpi_subsys_suspend_noirq+0x0/0x49 @ 9398, parent: i2c-2
[ 4077.483728] chromeos-keyboard-leds GOOG0002:00: PM: acpi_subsys_suspend_noirq+0x0/0x49 returned 0 after 0 usecs
[ 4077.483731] rt1019 i2c-10EC1019:01: PM: acpi_subsys_suspend_noirq+0x0/0x49 returned 0 after 0 usecs
[ 4077.483730] rt5682s i2c-RTL5682:00: PM: calling acpi_subsys_suspend_noirq+0x0/0x49 @ 9402, parent: i2c-2
[ 4077.483733] rt1019 i2c-10EC1019:00: PM: acpi_subsys_suspend_noirq+0x0/0x49 returned 0 after 0 usecs
[ 4077.483735] amd_pmc AMDI0005:00: PM: calling acpi_subsys_suspend_noirq+0x0/0x49 @ 9381, parent: platform
[ 4077.483736] rt5682s i2c-RTL5682:00: PM: acpi_subsys_suspend_noirq+0x0/0x49 returned 0 after 0 usecs
[ 4077.483739] i2c_hid_acpi i2c-GXTP7863:00: PM: calling acpi_subsys_suspend_noirq+0x0/0x49 @ 9398, parent: i2c-0
[ 4077.483743] i2c_hid_acpi i2c-GXTP7863:00: PM: acpi_subsys_suspend_noirq+0x0/0x49 returned 0 after 0 usecs
[ 4077.484003] amd_pmc AMDI0005:00: PM: acpi_subsys_suspend_noirq+0x0/0x49 returned 0 after 262 usecs
[ 4077.484017] cros-usbpd-notify-acpi GOOG0003:00: PM: calling acpi_subsys_suspend_noirq+0x0/0x49 @ 9381, parent: GOOG0004:00
[ 4077.484024] cros-usbpd-notify-acpi GOOG0003:00: PM: acpi_subsys_suspend_noirq+0x0/0x49 returned 0 after 0 usecs
[ 4077.484032] cros_ec_lpcs GOOG0004:00: PM: calling acpi_subsys_suspend_noirq+0x0/0x49 @ 9381, parent: PNP0C09:00
[ 4077.484038] cros_ec_lpcs GOOG0004:00: PM: acpi_subsys_suspend_noirq+0x0/0x49 returned 0 after 0 usecs
[ 4077.484057] gpio-keys PRP0001:01: PM: calling acpi_subsys_suspend_noirq+0x0/0x49 @ 9381, parent: AMDI0010:01
[ 4077.484060] xhci_hcd 0000:05:00.0: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 9399, parent: 0000:00:08.3
[ 4077.484063] gpio-keys PRP0001:01: PM: acpi_subsys_suspend_noirq+0x0/0x49 returned 0 after 0 usecs
[ 4077.484070] dw-apb-uart AMDI0020:01: PM: calling acpi_subsys_suspend_noirq+0x0/0x49 @ 9381, parent: platform
[ 4077.484073] pci 0000:04:00.7: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 9398, parent: 0000:00:08.1
[ 4077.484075] dw-apb-uart AMDI0020:01: PM: acpi_subsys_suspend_noirq+0x0/0x49 returned 0 after 0 usecs
[ 4077.484078] snd_sof_amd_rembrandt 0000:04:00.5: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 9401, parent: 0000:00:08.1
[ 4077.484082] dw-apb-uart AMDI0020:00: PM: calling acpi_subsys_suspend_noirq+0x0/0x49 @ 9381, parent: platform
[ 4077.484083] xhci_hcd 0000:04:00.4: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 9404, parent: 0000:00:08.1
[ 4077.484088] dw-apb-uart AMDI0020:00: PM: acpi_subsys_suspend_noirq+0x0/0x49 returned 0 after 0 usecs
[ 4077.484093] amd_gpio AMD0030:00: PM: calling acpi_subsys_suspend_noirq+0x0/0x49 @ 9381, parent: platform
[ 4077.484096] xhci_hcd 0000:04:00.3: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 9402, parent: 0000:00:08.1
[ 4077.484101] amd_gpio AMD0030:00: PM: acpi_subsys_suspend_noirq+0x0/0x49 returned 0 after 0 usecs
[ 4077.484109] chromeos_pstore GOOG9999:00: PM: calling acpi_subsys_suspend_noirq+0x0/0x49 @ 9381, parent: platform
[ 4077.484110] ccp 0000:04:00.2: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 9395, parent: 0000:00:08.1
[ 4077.484117] chromeos_pstore GOOG9999:00: PM: acpi_subsys_suspend_noirq+0x0/0x49 returned 0 after 0 usecs
[ 4077.484124] nvme 0000:02:00.0: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 9388, parent: 0000:00:02.2
[ 4077.484154] mt7921e 0000:01:00.0: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 11, parent: 0000:00:02.1
[ 4077.484156] ec PNP0C09:00: PM: calling acpi_ec_suspend_noirq+0x0/0x4c @ 9381, parent: device:00
[ 4077.484159] mt7921e 0000:01:00.0: PM: pci_pm_suspend_noirq+0x0/0x20d returned 0 after 0 usecs
[ 4077.484162] pci 0000:00:18.7: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 11, parent: pci0000:00
[ 4077.484165] ACPI: EC: interrupt blocked
[ 4077.484168] pci 0000:04:00.7: PM: pci_pm_suspend_noirq+0x0/0x20d returned 0 after 88 usecs
[ 4077.484168] ec PNP0C09:00: PM: acpi_ec_suspend_noirq+0x0/0x4c returned 0 after 3 usecs
[ 4077.484174] pci 0000:00:18.6: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 9398, parent: pci0000:00
[ 4077.484175] snd_sof_amd_rembrandt 0000:04:00.5: PM: pci_pm_suspend_noirq+0x0/0x20d returned 0 after 91 usecs
[ 4077.484180] pci 0000:00:18.5: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 9401, parent: pci0000:00
[ 4077.484209] pci 0000:00:18.4: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 8261, parent: pci0000:00
[ 4077.484217] pci 0000:00:18.3: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 8263, parent: pci0000:00
[ 4077.484221] pci 0000:00:18.7: PM: pci_pm_suspend_noirq+0x0/0x20d returned 0 after 55 usecs
[ 4077.484225] pci 0000:00:18.2: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 11, parent: pci0000:00
[ 4077.484232] pci 0000:00:18.6: PM: pci_pm_suspend_noirq+0x0/0x20d returned 0 after 54 usecs
[ 4077.484233] pci 0000:00:18.5: PM: pci_pm_suspend_noirq+0x0/0x20d returned 0 after 50 usecs
[ 4077.484234] pci 0000:00:18.1: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 9389, parent: pci0000:00
[ 4077.484236] pci 0000:00:18.0: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 9398, parent: pci0000:00
[ 4077.484237] pci 0000:00:14.3: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 9401, parent: pci0000:00
[ 4077.484243] pci 0000:00:18.4: PM: pci_pm_suspend_noirq+0x0/0x20d returned 0 after 26 usecs
[ 4077.484247] pci 0000:00:18.3: PM: pci_pm_suspend_noirq+0x0/0x20d returned 0 after 26 usecs
[ 4077.484250] piix4_smbus 0000:00:14.0: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 8263, parent: pci0000:00
[ 4077.484253] pci 0000:00:18.2: PM: pci_pm_suspend_noirq+0x0/0x20d returned 0 after 25 usecs
[ 4077.484260] pci 0000:00:08.0: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 9069, parent: pci0000:00
[ 4077.484264] pcieport 0000:00:02.3: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 4817, parent: pci0000:00
[ 4077.484276] pcieport 0000:00:02.1: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 9390, parent: pci0000:00
[ 4077.484279] pci 0000:00:02.0: PM: calling pci_pm_suspend_noirq+0x0/0x20d @ 5300, parent: pci0000:00
[ 4077.484287] pci 0000:00:18.1: PM: pci_pm_suspend_noirq+0x0/0x20d returned 0 after 48 usecs
